video_id,title,description,view_count,like_count,comment_count,duration
mcNol3cZkVk,13 Saniyede Tüm Hedeflere Tek Atış !,"Ceyda Kasabalı'nın elinden her iş geliyor ! Kısa Bir eğitim sonrası 13 saniye gibi kısa bir sürede tek atışta tüm hedefleri buldu ! Fırat Albayram'ın savaşçı tecrübesi işe yarasada Ceyda'yı geçebilecek mi ? 
#noluyoya

Deltasays : https://www.youtube.com/channel/UC2BDQFp8QVBZQJ74yNu7xRw
The Kırtasiyeci : https://www.youtube.com/channel/UCfiE3ru_l8y41F5uJ7Z2D0g


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3913925,174240,6987,1621
jxVwhqRtBp0,Kutuda Ne Var ? Bu Düşündüğüm Şey Olamaz !,"Kutuda ne var ? Ellerini kullanarak tahmin et daha öncesinde korku dolu dokunuşlar yapan ceyda kasabalı bakalım bu sefer başarılı olabildi mi ? Bu düşündüğüm şey olamaz dediklerimiz ne çıktı iyi seyirler.
#noluyoya


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",5899693,235485,7513,1827
QLH8rlwn-xc,Mangalda Kilosu 10.000 Tl'lik Et Testi ! @MendeburLemur,"Bu sefer sizlere harika bir vlog serisi ile geliyoruz. Temuçin ve Ayşe'nin evine konuk olduk. Birbirinden lezzetli yemekleri yerken kapanışı kilosu 10.000 tl lik bir et ile kapatıyoruz. Bu videomuzdaki asıl sürpriz ise Mendebur Lemur oluyor.  #yemek 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2873785,142533,6123,1321
bxQAWoJzlQw,Aşırı Pahalı Aşırı Lezzetli Mi  ? Yurtdışı Atıştırmalık Testi,"Yurtdışından gelen en pahalı atıştırmalıkları test ettik. Gerçekten lezzetli mi ? yoksa Türkiye'de satılanlar daha mı güzel ? Çoğu yabancı markalardan ve Türkiye'de bulunması zor ürünler ancak yine de denemek isteyen olursa aşağıdan ulaşabilir. İyi seyirler
#atıştırmalık   #çikolata

Sponsorumuz:
https://ty.gl/w7ftwhwi


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",6770952,239300,10839,1925
t3dJpCiIojY,Oğuzhan Uğur | Ünlülerde Yatıya KaL !,"Bu haftaki  yeni ünlülerde yatıya kal videomuz , Oğuzhan Uğur ile devam ediyor. Oğuzhan ve köpeği ile evinde 1 gece geçirmek için gökdelenlere uzanıyoruz.  Bizleri harika ağırladılar ve  sizlere de çok eğlenceli bir video oldu iyi seyirler.
 #noluyoya #yatıyakal

Görüntü Yönetmeni : Tuğrul Uğur 
Action Koreografi : Levent Kar
Sanat Ekibi : Seçkin Özyürek / Didem Demir 
Vfx : Evecrude Animation Studio
Kamera Operatör : Gürkan Cabadak



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",10924162,422965,16657,1849
M7KTQuvQfuc,Benim Yerime Alışveriş Yap | Yok Böyle Tarz !,"Bu hafta beni Fırat Albayram giydirdi. Sadeve seçmedi aynı zamanda kombin oluşturmak için alışverişte yapmış. Bakalım bu saçma kıyafet tarzını beğenecek misiniz ? Umarım keyif alırsınız iyi seyirler.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2942947,171738,7995,1540
kd3CWjIYkOs,Erkek Buzdolabı Vs Kadın Buzdolabı |  Market Alışverişi,"Ceyda eski dolabından kurtuluyor ve Fırat'ın odasına geçiyor yeni buzdolabını düzenlemek için market alışverişi sonrası soluğu mutfakta alıyoruz sonrası tam bir peynircilik. Evet Noluyo ya peynirlerine hazır olun :) İyi seyirler.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",5776522,268261,12027,1634
oNs3GDZlsmM,Uçağı Denize İndiren İlk Türkler !!!,"Kendi havayolu şirketimiz olsa ve pilotları da biz olsaydık ?Gökyüzünü birbirine katmaya geldik ! bu deneyimi yaşamak isteyenler https://www.flyozu.com ziyaret edebilir iyi seyirler.

Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3512850,142184,8435,1633
pk9924dUdz4,Pelin Pqueen Baynazoğlu | Ünlülerde Yatıya KaL !,"Bu hafta yeni serimiz ünlülerde yatıya kal , Pelin Pqueen Baynazoğlu ile başlıyor. Pelin ve Batuhan'ın evinde 1 gece geçirmek için uzun bir yol gittik.  Bizleri harika ağırladılar ve  sizlere de çok eğlenceli bir video oldu iyi seyirler.
#noluyoya  #yatıyakal

Pelin Pqueen canlı yayınları kaçırmamak için : https://www.twitch.tv/pqueen


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",11512229,462346,22387,1834
I41PdlZdpTU,Deniz Kemal Bey'in Kabus Gibi Ev Turu,"Deniz Kemal bey gelsin diyenler için ev turu geliyor. Bu çocuğa son 3 ayda ne olmuş ? İki sohbet edilemeyen Kemal bey çılgın bir kostüm canavarına dönüşmüş hem kışlık hem yazlık evinde bizi gezdiren Lukadenise çok teşekkür ederiz. İyi seyirler
#evturu 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",5633588,143679,7111,1309
c2lZgZtn78c,Noluyo Ya Resmen Bizi Yavrularına Götürdü,"Ormanda besleme yaparken noluyo ya bir an yaşadık, anne biz yeni doğmuş yavrularına götürdü. Sürüsünden bir hanımefendi verdiğimiz mamayı beğenmedi ve yapması gerekeni yaptı iyi seyiler.


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",1007001,75258,7368,1199
C94l4Xe_Z34,İnstagram Hileleri / Hesabınızda Denemeyin !!,"İnstagram hileleri ile harika görünen hayatlara inat , en samimi profil çalışmalarımda Ceyda Kasabalı’yı ne hale düşürdüm . İyi seyirler.. 



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2079231,118196,10753,1598
no0912_652Y,Bir Hamburger İçin 180 Km Değer mi ?,"Bir Hamburger için git gel 180 km yol yaptık. Daha önceki videodan bildiğiniz yol üstü yemek maceramızı mukbang eşliğinde tekrarlıyoruz. Tamamen saçma konulara değinirken yolun nasıl geçtiğini anlamadık umarım eğlenirsiniz iyi seyirler.



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2763624,150935,13014,1474
qYm17iTfz9U,Eve Dev Sinema Odası Kurduk !,"Evi yeniden dekore ettik , salon baştan sona değişti. Dev bir sinema köşesi hazır. Duvar boyası berbat dursa da tv ünitesi küçük gelse de çok güzel bir köşe oldu iyi seyirler.

LG Destekleri İle
Lg Nanocell 86NANO90: http://lgnanocell.co/NoluyoYa

Videoda Bahsettiğimiz Ürünler : https://ty.gl/yxhnwl1u



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3851375,164700,10232,2041
s8zAbHv1StM,Bir Salon Dolusu Hediye ! Bitmeyen Paket Açılışı,"Sizden gelenler bir salonu doldurdu , hediyeleri için herkese çok teşekkür ederiz. Bu sefer Fırat'da unutulmamış , mektuplarınızı ve notlarınızı sonsuza dek saklayacağız bizim için en değerlisi onlar.
  Sizler için hazırladığımız hediye paketine katılmak için : https://gleam.io/6R13T/noluyo-ya-hediye-cekilisi
Hediye Sonucu : https://www.instagram.com/ceydakasabali İnstagramından yayınlanacak :) 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",8608871,209558,12768,3800
_To2MM_2jIU,Noluyo Ya Ev Turu ! Bref İle Sürpriz Hediyemiz Var !,"Beklenen ev turu geldi. Yeni canlar için evimizi bir buçuk yıl sonra tekrar turladık. Bu sefer sizlere güzel hediyelerimiz var. Özellikle yeni eklenen eşyaları göreceğiniz  ve sonraki videoların tüyolarını alabileceğiniz bir video oldu. 

Bref Destekleri İle
Yorumlara bir temizlik anını yaz ve bir yıllık Bref hediyeni kap , 5 kişiye bir yıllık Bref hediye :)
Bref ürünleri : https://bit.ly/37Wrukp

 Ev dekorasyonumuz için iletişim Ceyda Kasabalı :) İyi seyirler



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2659080,125651,9947,1692
Bmr6F8n9dLo,OĞUZHAN UĞUR’UN NEDEN SEVGİLİSİ YOK ? İNSTAGRAM DM’LERİNİ OKUYORUZ ?,"Konuğumuz Oğuzhan Uğur neden yalnız ? Neden sevgilisi yok acaba instagram dmleri yüzünden mi ?

   Hem kendisine hem de Ezgi Ünal, Emine, Orkun Işıtmak, Eypio, Mehtap Yılmaz, Murat Akkoyunlu, Ersay Üner 'e sorduk. 


Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",5900085,230772,9667,2572
81vYsT-ylkg,İÇ YA DA DÖK ! 4N1K'NIN GÖKHAN’I SİNA ÖZER @OtomatikOynat,"İç ya da dök ! Çarkı çevir ve gelen ürünü şişeye doldur eğer iç gelirse karışımı içmek zorundasın !  4n1k oyuncusu Sina Özer'in bize kendi programında yaptıklarının öcünü alabilecek miyiz ?

Bilender programını izlemek için: https://www.youtube.com/watch?v=e_RebmXJmf0



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2584719,88838,2591,1240
0TO_vu8pVrE,VİETNAM PİZZASI | EN İYİ SOKAK LEZZETİ !,"Sokak lezzeti dediğimizde kötü olma ihtimali var mı ? Peki Pizza olunca , işte karşınızda Asya'da çokça tüketilen Vietnam Pizzası.  

Migros Destekleri İle
Migros Hemen uygulamasını indirip hızlı ve güvenli alışveriş yapmak için 👉 https://app.adjust.com/3f1p3ws

Malzemeler:
Pirinç Kağıdı ( Pirinç yufkası )
2 Adet Yumurta
2 Dal Yeşil Soğan
 1 Adet Soğan
3 Adet Uzun Sosis
Kızartmalık Yağ
Acı sos
Mayonez
Domates Püresi




Youtube Türkiye bizim için çok keyifli bir macera oldu sizlerde bize  destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",2714954,115069,4007,1525
dWd_jMs8DpY,25 KÖPEK İLE NASIL BAŞA ÇIKILIR ? * Ultra Lüx Köpek Oteli *,"Her tarafta birbirinden tatlı köpekler var 25 köpek ile nasıl başa çıkılır ? Köpek otelinde bir gün geçirdik. Birbirinden keyifli karakterleri ile bizlere eşlik ettiler. 



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4762788,141064,5326,1267
dWd_jMs8DpY,25 KÖPEK İLE NASIL BAŞA ÇIKILIR ? * Ultra Lüx Köpek Oteli *,"Her tarafta birbirinden tatlı köpekler var 25 köpek ile nasıl başa çıkılır ? Köpek otelinde bir gün geçirdik. Birbirinden keyifli karakterleri ile bizlere eşlik ettiler. 



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4762788,141064,5326,1267
aCMrFkCT5WE,GELİNİM MUTFAKTA İYİ Mİ ?,"Leyligül sonunda mutfağa giriyor ! Annemin tarifi ile gelinim mutfakta iyi mi göreceğiz.  Kedi dilli ,kahve aromalı kolay pastamız sizlerle afiyet olsun.



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3013239,192169,4719,965
nQ4Bp6K5324,EN PAHALISI EN LEZZETLİSİ MİDİR ? ATIŞTIRMALIK TESTİ,"Türkiye’de satılan pahalı ve ucuz atıştırmalıkları test ettik. Deniz Kemal ile Hangisi daha lezzetli ? Parasını hakediyor mu ? Komik ve eğlenceli bir video oldu iyi seyirler.



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",4822917,177198,6736,1164
JSwvFt25SEQ,ANADOLU JÖLELİ ALMAN PASTASI !,"Anadolu jöleli Alman pastası nasıl yapılır izleyelim.Fırat ve annesinin efsane atışmalarıyla eğlenceli bir video oldu.Videoyu beğenen canlar yorumlarda buluşalım.Hepinize iyi seyirler.



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",1699977,84794,4158,1335
8d5HlptkPTA,YAZ KAMPI TURU !,"Saf kan Kangal Toros eşliğinde yaz kampı turunun ilk videosuna hoş geldiniz. Büyük şehrin sıkıntılarından kurtulup ormana yerleşmek isteyenlere keyif verecek bir ortam. 

https://www.instagram.com/gutewoodcarving/



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",1616956,70118,2266,1241
xh4QLpj7DTA,DOĞADA KAPIŞMA ! ÇİFTLER YARIŞIYOR,"DOĞADA KAPIŞMA ! ÇİFTLER YARIŞIYOR  birbirinden eğlenceli üç parkur ile karşınızdayız. Çiftlerin karşı karşıya geldiği bu yarışmada bakalım 4 yıllık ilişki mi yoksa 16 yıllık ilişki mi kazanacak ? 



Bize destek olmak için kanalımıza katılabilirsiniz :) 
https://www.youtube.com/channel/UC4-bGrwiQOCVpvQwEGWaqGA/join iletişim: noluyoya@temtalent.com",3279526,127102,4100,1826
HadmLdUMelA,ABİM İLE KOCAM ARASINDA KALDIM !!,"Abim ile Kocam büyük kapışma ! İkisi arasında kaldım  Hangisi beni daha iyi tanıyor ? Elimden geldiğince kışkırtmaya çalıştım arada ben kaldım anladım ki herkes beni tanıyor  :) 
  Kayınbirader Koca  kavgası arayanlar ne yazık ki Türkiye de erkekler pek tartışmıyor :D iyi seyirler 

Trendyol Destekleri İle
Sizler için kullandığımız ürünleri listeledik 👇
https://ty.gl/9zn44nziy  diş ürünleri 
https://ty.gl/ykcjyrmt. spor ürünleri 
https://ty.gl/8ssjjsv.    saç ürünleri
https://ty.gl/ukcde2nz.  kitap önerileri 
https://ty.gl/80mhsluqw. dyson 
https://ty.gl/euvom6bl.  favori tişörtleri
Canlı yayınlar için : www.twitch.tv/beatpug
Telegram Kanalımız: https://t.me/CeydaFirat
İnstagram : ceydakasabali  /  firatalbayram 

İşbirlikleri için
noluyoya@socialand.com.tr iletişim: noluyoya@temtalent.com",5416294,136939,4059,1296
disZHQUP0Ss,KUTUDA NE VAR ?  CANLI OLSA  HAREKET EDER !,"Merhaba Bu hafta sizlere Kutuda ne var ? oynadık. Kutuda ki canlı olsa hareket eder !  Ceyda'nın Youtuba'daki en sevdiği içerikmiş. Bakalım bu videodan sonra sevecek mi ? İyi seyirler :) 


İşbirlikleri için
noluyoya@temagency.com iletişim: noluyoya@temtalent.com",3596648,110473,6608,1545
yNUZbZe5sCI,GÖZLER KAPALI İTİRAF ET ! KİM DAHA KİM ?,"Gözler kapalı itiraf et kim daha kim ? Kadın erkek yada arkadaşlar arasında eğlenebileceğiniz bu oyunu sizlerde deneyin. Umarım keyif alırsınız iyi seyirler. 


Gönderileriniz için:
Ayşeçavuş Cad. Özler Apt. No: 22 Kat:2 Daire:5 Suadiye Kadıköy İstanbul

İşbirlikleri için
noluyoya@socialand.com.tr iletişim: noluyoya@temtalent.com",1485474,64982,2719,1212
M3DuvbbFMfc,EVİNİZDE ROBOT İLE YAŞASAYDINIZ NE OLURDU ?,"Miniada ile bir gün geçirdik. Evimize konuk oldu kendisi ile 2018'de sahneden düştüğü günü hatırladığımız kurgusal bir video çektik.  Sizin evinize gelseydi birlikte yaşasaydınız ne olurdu? 
 
  Umarım yerli robotumuz daha da iyi yerlere gelecektir. Bu video da bize yardımcı olan  Akınsoft'a çok teşekkür ederiz. 

İşbirlikleri için
noluyoya@socialand.com.tr iletişim: noluyoya@temtalent.com",6869122,179263,7572,734
55etekMP2Uc,ANNEM İLE KARIMIN ARASINDA KALDIM !!,"Annem ile Karım  büyük kapışma ! İkisi arasında kaldım  Hangisi beni daha iyi tanıyor ? Elimden geldiğince kışkırtmaya çalıştım arada ben kaldım anladım ki kimse beni tanımıyor :) 
  Yeni Gelin Kaynana kavgası arayanlar ne yazık ki Türkiye değil Amerikan dizisi ilişkisi kurdukları için istediğimiz olmadı.


İşbirlikleri için
noluyoya@temagency.com iletişim: noluyoya@temtalent.com",4346893,142034,2583,1115
8ryS35XtOvQ,Ünlüler Nasıl Fotoğraf Çektirir ? Tüm İpuçları !!,"Bu hafta Hababam Sınıfı yeni filminin fotoğraf çekimindeydik. Türkiye de ünlüler nasıl fotoğraf çektirir ? İnstagram Fotoğraf çekmenin tüm ipuçları nelerdir 
  Bu Fotoğraf çekimi kimlerle oldu ? Yeni filmde kimler oynuyor ? Giray Altınok, Yusuf Çim ve Toygan Avanoğlu ile yine beraberiz ama Mert Denizmen, Chloe Loughnan , Öykü Çelik ve daha bir çok oyuncu kadroya dahil oldu . 

#instagram #ünlüler #Fotoğrafçekimi


İrtibat & İşbirliği:
noluyoya@socialand.com.tr iletişim: noluyoya@temtalent.com",1019613,46595,1006,1382
tylFz0PEgX8,EVDE KOLAY PİZZA VS EN PAHALI PİZZA  ? İLK DEFA HAMUR AÇTIK !! YEMEKSEPETİ,"Evde kolay pizza vs en pahalı pizza denemesi yaptık , ilk defa hamur açtık  bakalım başarılı oldu mu ? Banabi market alışverişi sizi bekliyor! Pizza nasıl yapılır ya da yapılmaz bu videoda göreceksiniz Kolay pizza tarifi aşağıda :) 
Dayanamayıp Yemeksepeti'nden pizza siparişi verenleri yoruma bekliyoruz.

Yemeksepeti Destekleri İle
Yemeksepeti Banabi için : 
http://ymk.st/noluyoya
Yemeksepeti Youtube kanalı için :
http://ymk.st/yemeksepetiyoutube


Videomuzu ve diğer içeriklerimizi beğendiyseniz destek olmak için abone olabilirsiniz. İyi seyirler.

Hamur için;
5 su bardağı un 
1 paket instant maya (yada yarım paket yaş maya)
1 yemek kaşığı toz şeker 
Yarım yemek kaşığı tuz 
4 yemek kaşığı zeytinyağı
2 su bardağı ılık su 

Sosu İçin;
2 çorba kaşığı salça 
2 yemek kaşığı zeytinyağı
1 çay kaşığı siyah sarımsak
1 çay kaşığı kekik

İrtibat & İşbirliği:
noluyoya@socialand.com.tr

instagram Hesaplarımız ! 
@firatalbayram
@ceydakasabali iletişim: noluyoya@temtalent.com",3541455,121291,3890,1457
gcgCj2iOoH0,ERKEKLER NE GİYDİĞİMİZİ SANIYOR ? KADIN VE ERKEK MODA FARKI !!,"Erkekler ne giydiğimizi sanıyor ? Bir erkek için kadın modası ne kadar uzak görmüş olduk.  Fırat'ın moda bilgisi , bilmekte zorlanacağı kadın kıyafetlerini sordum ? Bu seriye Makyaj malzeleri ekleyelim mi ? 

Videomuzu ve diğer içeriklerimizi beğendiyseniz destek olmak için abone olabilirsiniz. İyi seyirler.

İrtibat & İşbirliği:
noluyoya@socialand.com.tr iletişim: noluyoya@temtalent.com",10004268,334149,8001,1861
_W-ITrRM9XY,KÖPEKLER İLE BANYODA SAVAŞ! TEMİZLİK VLOG,"KÖPEKLER İLE BANYODA SAVAŞ! TEMİZLİK VLOG. Köpekler ile banyoda savaş verdik iki küçük köpeği bile yıkamak çok zor. Günlük vlog isteyen izleyicilerimiz için temizlik vlog geliyor. Cinsleri  Pug ve Pekinez merak ettiklerinizi yorumlarda sorabilirsiniz. Köpek bakımı ve köpek eğitimi üzerine eğlenceli bir video oldu. 
  
Köpeklere karşı istemeden kışkırtma yaptığımız için şimdiden özür dileriz.  Umarım beğenirsiniz iyi seyirler. 
#köpekler #vlog #temizlik

İrtibat & İşbirliği:
noluyoya@socialand.com.tr iletişim: noluyoya@temtalent.com",2180621,64332,1783,1381
E3STk0btVQU,KAÇ SEVGİLİM OLDU ? BİRBİRİMİZİ NE KADAR TANIYORUZ ?,"Türkiye'de popüler trend bir içerik birbirimizi ne kadar tanıyoruz ? Ya da tanımıyoruz sonuçlar ortada bu kadarını beklemiyordum. Bu  ilişkideki kadın kim ? kaç sevgilim oldu ? ve daha birçok saçma sorular ve cevapları ile karşınızdayız. Umarım eğlenceli bulduğunuz bir video olur.
 KAÇ SEVGİLİM OLDU ? BİRBİRİMİZİ NE KADAR TANIYORUZ ? videosu da geldiğine göre eksik kaldığımız bir seri varsa yorumlara yazın :) onuda çekelim iyi seyirler. Sevgiye aç Fırat Albayram için yorumlara sevgiliye güzel sözler bırak ...

İrtibat & İşbirliği:
contactbeatpug@gmail.com iletişim: noluyoya@temtalent.com",4443163,139833,3289,1642
Bc3s0QZxpgI,KOCAMA PEMBE ŞOK ( BİLGİSAYARINI BİLE BOYADIM ),"Bütün odayı hatta bilgisayarını bile pembeye boyadım . Kocama pembe bir şok dalgası. Şaka videosu istendi yapıldı sonuçları ne oldu ?  Pembe bir kışkırtma bilgisayar toplama çabalarım sonucu  bilgisayar çalışacak mı ? Boyadığım duvar eski haline gelecek mi ? Yoksa tüm gün pembe bir bilgisayar odası mı olacak ? 
 
 Bilgisayar odasını düzenlememi bekleyen Fırat beklediğine kavuştu. Sprey boyayı yoğun kullandığım bu videomuz da umarım eğlenirsiniz. Komik ve eğlenceli youtube  videolarımız için abone olursanız seviniriz. KOCAMA PEMBE ŞOK ( BİLGİSAYARINI BİLE BOYADIM )

İrtibat & İşbirliği:
Contactbeatpug@gmail.com iletişim: noluyoya@temtalent.com",3639097,106324,2880,1891
mSpMb6bt08I,SEVGİLİ İLE İZLENECEK FİLMLER ! TAVUK İÇERİR,"Bu hafta sizlere sevgili ile izlenecek filmler önermek istedik . Bu video da merakla beklenen tavuk da var !!! . Animasyon filmleri arasında kaçırmış olabileceğiniz 2 harika hayvanlar alemi animasyonu da ekte önerilmiştir . İyi seyirler 

Her hafta sizlere iki adet  eğlenceli, komik, garip  kaçırmış olabileceğiniz Film önerilerinde bulunuyoruz. 2019 yılında artık  Çana tıklayıp bildirimleri açarsanız çok mutlu oluruz hem siz de videolardan anında haberdar olursunuz. 🙏

Ceyda'nın Dizüstü Bilgisyar  İçin 👇
 Acer Swift 3: https://www.mediamarkt.com.tr/tr/product/_swift-3-sf314-56-14-%C4%B1ntel-core-i3-8145u-4gb-128gb-ssd-%C4%B1hd-fullhd-w10-home-laptop-g%C3%BCm%C3%BC%C5%9F-1203109.html
Fırat'ın  Dizüstü Bilgisayarı İçin 👇
Acer Predator Helios 300: https://www.vatanbilgisayar.com/acer-predator-core-i7-8750h-2-2ghz-16gb-1tb-256gb-ssd-17-3-gtx1060-6gb-w10.html


İrtibat & İşbirliği:
Contactbeatpug@gmail.com (Acer Destekleri İle) iletişim: noluyoya@temtalent.com",141140,7858,619,873
PnRbnIXorE0,TAKLA ATAN TIRDAN NASIL SAĞLAM ÇIKTIK ?,"Takla atan tır simülatöründen nasıl sağlam çıktık ? Bu hafta Ceyda’nın bir hayalini gerçekleştirmek , euro truck simulator 2 yi gerçek hayata taşımak  için İstanbulpark intercity Hed akadamide inanılmaz bir deneyim yaşadık.
  
   Bu videomuzda umarım eğlenmişsinizdir. Ceyda Kasabalı'mı yoksa Fırat Albayram'mı daha iyi şöför yorumlara bekliyoruz  💬


İrtibat & İşbirliği:
Contactbeatpug@gmail.com iletişim: noluyoya@temtalent.com",6392153,135126,3080,1687
EEU7Z1mIJXc,EN İYİ CASUS FİLMİ NETFLİX'E GELDİ !!!,"Netflix harika bir yapıma imza attı mükemmel bir casus mini dizisi geldi evet en iyi casus filmi netflix'e geldi !  Ceyda kitap önerisi ve yepyeni dizüstü bilgisayarlarımız. (Acer Destekleri İle)
 
En hafif laptop neymiş görelim ? benim bilgisayarım neden amd işlemci ? bu haftaki önerilerimiz Casus filmleri, animasyon dizisi ve dahası Sacha Baron Cohen kırmızı çizgimizdir !

Her hafta sizlere iki adet  eğlenceli, komik, garip  kaçırmış olabileceğiniz Film önerilerinde bulunuyoruz. 2019 yılında artık  Çana tıklayıp bildirimleri açarsanız çok mutlu oluruz hem siz de videolardan anında haberdar olursunuz. 🙏

Sizden gelenler videosu için adres : Ayşeçavuş Cad. Özler Apt. No: 22 Kat:2 Daire:5 Suadiye  Ceyda Kasabalı veya Fırat Albayram adına gönderebilrsiniz.

Ceyda'nın Dizüstü Bilgisyarı İçin 👇
 Acer Swift 7: https://www.mediamarkt.com.tr/tr/product/_swift-7-sf714-52t-14-i5-8200-8gb-256-ssd-ıhd-touch-fhd-win-10-laptop-beyaz-1203115.html

Fırat'ın  Dizüstü Bilgisayarı İçin 👇
Acer Swift 3: https://www.mediamarkt.com.tr/tr/product/_swift-3-sf314-56-14-%C4%B1ntel-core-i3-8145u-4gb-128gb-ssd-%C4%B1hd-fullhd-w10-home-laptop-g%C3%BCm%C3%BC%C5%9F-1203109.html

İnstagram Hesaplarımız ! 
@firatalbayram
@ceydakasabali (Acer Destekleri İle) iletişim: noluyoya@temtalent.com",96823,6518,281,820
941KndX_3vU,ÖDÜLLÜ YEMEK KAPIŞMASI - MASTERCHEF PARODİ,"Ödüllü Yemek kapışması , eğlenceli ,  ejder meyveli , komedi dolu bir masterchef parodisi ile sizlerleyiz

  Kutuda 14 malzeme var.  Ceyda ve Özlem kutudan çıkan malzemeler ile yemek yapmaya çalışıyorlar  ve kazananı jüri Fırat belirliyor 1000 tl ödülü bu yarışmanın kazananı kim ? siz belirleyin.
Ejder meyvesi nedir ? nasıl yemek yapılır ? yemek yapmaya dair ne yoksa bu videoda da yok :) iyi seyirler.

İrtibat:
Contactbeatpug@gmail.com iletişim: noluyoya@temtalent.com",855027,41545,1307,1211
